SAMPLE_ID,INK_1,INK_2,INK_3,INK_4,INK_5,XYZ_X,XYZ_Y,XYZ_Z,LAB_L,LAB_A,LAB_B
1642,95.89,63.93,54.21,85.05,0.0,1.3740768047,1.5461303346,2.27892862286,12.8983705963,-3.34306214469,-10.6309202368
1643,95.18,73.38,58.53,82.14,0.0,1.47775423311,1.58006630666,2.35950106818,13.1082721443,-1.27267495142,-10.973264057
1644,93.82,74.42,67.05,70.71,0.0,1.92375567927,2.06183133637,3.02879513313,15.8084398231,-1.49799189479,-11.6265277554
1645,89.09,67.41,71.8,74.67,0.84,1.91169722981,2.15439172007,2.48368810937,16.2774744725,-3.8036242013,-6.56383426861
1646,88.35,58.29,74.08,78.02,1.16,1.85725093715,2.23778107935,2.24553778324,16.6886652995,-6.87308910513,-3.79921001427
1647,96.46,57.0,74.67,75.88,1.42,1.72384975859,2.25037118073,2.45339946975,16.749854513,-10.4257986764,-5.49544775878
1648,97.37,53.61,66.87,76.89,1.37,1.80187391855,2.3997507066,2.87178352708,17.4590314626,-11.5391684726,-7.61167057512
1649,96.75,56.47,58.87,76.44,0.88,1.91616662416,2.41544118939,3.39231074292,17.5317957297,-9.1048049979,-11.2145979616
1650,95.91,64.32,55.87,74.14,0.0,2.03580273609,2.39221502121,3.80073019195,17.4239721105,-5.87824744784,-14.0664389647
1651,95.1,72.06,59.45,71.26,0.0,2.13637832362,2.32534837563,3.842832667,17.1096048836,-2.28400075371,-14.872209182
1652,92.87,72.14,66.11,59.87,0.0,2.71003161206,3.03752905389,4.45616951787,20.1935739183,-3.99005512171,-13.1959688622
1653,91.34,68.19,71.87,62.25,0.31,2.70730807154,3.18031027875,3.94066259793,20.7520148657,-6.4480700726,-9.19770999891
1654,91.04,60.93,73.86,65.51,1.04,2.61871328368,3.32386591789,3.66278255872,21.2968786923,-10.4726975351,-6.51092466685
1655,95.51,57.61,72.9,65.09,1.61,2.43828480484,3.30334758194,3.78441842825,21.2199752705,-13.6753077686,-7.4188947707
1656,96.25,54.48,66.19,66.43,1.11,2.4209976144,3.2993492969,4.17348820238,21.2049525147,-13.9582048686,-9.81860864607
1657,95.72,56.98,59.17,65.76,0.75,2.59372700786,3.34163510271,4.88528383308,21.3632228893,-11.2381852967,-13.5319915582
1658,94.78,63.48,56.44,63.45,0.0,2.7067772334,3.24946097351,5.26210404191,21.0164782597,-7.59793142545,-16.0846228433
1659,93.87,70.0,59.44,60.63,0.0,2.7922489506,3.17101577989,5.110432826,20.716177181,-4.720642871,-15.8271672376
1660,90.95,69.36,64.53,49.85,0.0,3.52697117903,4.07111104357,5.82858187739,23.9051522409,-6.03332041875,-13.8743629716
1661,91.32,67.26,70.76,50.74,0.0,3.46390931796,4.23258322538,5.2363605494,24.4259118525,-9.27311368658,-10.0757692347
1662,91.64,61.28,72.88,53.75,0.41,3.32769524786,4.37773657936,4.80314770596,24.8828532205,-13.4341713772,-7.02432743964
1663,93.79,56.49,71.0,55.24,0.72,3.30640962409,4.57972457467,5.2005753374,25.5021990797,-16.4515934282,-8.03795757595
1664,94.5,53.85,65.06,56.5,0.41,3.34806624765,4.65927869023,5.82160753071,25.7411316012,-16.8021514614,-10.6758919498
1665,94.01,56.0,58.84,55.87,0.0,3.51254160257,4.61666651667,6.70597936162,25.6134916391,-13.6235032492,-14.8851437165
1666,92.85,61.75,56.06,53.41,0.0,3.67352357947,4.50261345072,7.25719052774,25.2679482587,-9.63975281847,-17.7923331425
1667,91.82,67.39,58.59,50.69,0.0,3.71100712051,4.26162509987,6.88520938727,24.5181619946,-5.8376294116,-17.538673797
1668,88.29,66.17,62.52,40.73,0.0,4.78632246123,5.53490385908,7.79779477465,28.2073704702,-6.7962316366,-14.8802312493
1669,88.73,64.34,68.25,41.52,0.0,4.6519864693,5.61035894937,6.78765538899,28.4073514777,-9.39366523128,-10.4184417228
1670,90.0,59.6,70.85,43.74,0.0,4.39216766327,5.64517596181,6.37059786437,28.4990238023,-13.2425501899,-8.44108860158
1671,91.41,54.62,68.85,46.0,0.14,4.28363520937,5.79250852251,6.51060516079,28.8828283117,-16.3799594737,-8.39872401201
1672,92.11,52.35,63.5,47.14,0.0,4.3079494268,5.78311998165,7.3885193912,28.8585663918,-15.940973637,-12.1349292336
1673,91.57,54.37,57.72,46.39,0.0,4.45491377762,5.72099814293,8.26112818406,28.6973653576,-13.2511735488,-15.805149406
1674,90.26,59.37,55.0,44.16,0.0,4.69408279685,5.6783874351,8.80501771387,28.5861181869,-9.61682770297,-17.9918857313
1675,89.1,64.35,57.12,41.6,0.0,4.32699165592,4.93438486805,7.9999977507,26.5470051611,-5.71632555136,-18.52365044
1676,85.02,62.67,60.12,32.63,0.0,5.50609191449,6.3394637701,8.93187303718,30.2532404113,-6.83031972533,-15.5709426736
1677,85.49,61.01,65.47,33.33,0.0,5.2203630704,6.19803579101,7.88380842096,29.9066937804,-8.72637089481,-12.2840985638
1678,86.88,56.74,68.03,35.35,0.0,4.83290209211,6.17347177627,7.46313391109,29.8459677842,-13.2649913455,-10.7327065128
1679,88.41,52.23,66.38,37.47,0.0,4.61364120897,6.21893045708,7.62533670727,29.9582224259,-16.5799433018,-11.1849122483
1680,89.14,50.24,61.48,38.48,0.0,4.53074850742,6.20031505905,8.48016659797,29.9123203391,-17.4757564386,-14.5240421903
1681,88.58,52.06,56.09,37.8,0.0,4.72641363351,6.2088868088,9.34096289236,29.9334680657,-15.0061863236,-17.5558285336
1682,87.12,56.5,53.39,35.82,0.0,5.05061522747,6.20532729815,10.0030187602,29.9246886109,-10.8767012493,-19.8047985708
1683,85.79,60.96,55.15,33.5,0.0,5.22718993866,6.12747568197,9.75814797007,29.7318237802,-7.89020508856,-19.3229324278
1684,81.18,58.89,57.34,25.65,0.0,6.54584244315,7.62485502403,10.7035394958,33.1890595614,-8.05706018056,-16.4353160789
1685,81.7,57.37,62.41,26.26,0.0,6.26185591379,7.53260748206,9.61653238933,32.9898866929,-10.191890825,-13.2283632353
1686,83.22,53.47,64.97,28.03,0.0,6.02156275413,7.72135755263,9.0085302295,33.395707526,-14.5454206519,-10.4248060063
1687,84.88,49.37,63.6,29.9,0.0,5.81357811871,7.82337555557,9.29018145643,33.6123023962,-17.789695723,-11.0373647122
1688,85.67,47.56,59.1,30.79,0.0,5.81078851424,7.79642425372,10.1882690215,33.5552658687,-17.5752124049,-14.152499446
1689,85.08,49.22,54.01,30.21,0.0,6.0490424265,7.75330317348,11.0305123531,33.4637355176,-14.5373502026,-16.9823515983
1690,83.51,53.26,51.32,28.46,0.0,6.29352657041,7.62918910456,11.7916321095,33.1983777261,-10.7523102534,-19.7398795992
1691,81.97,57.29,52.74,26.48,0.0,6.64056122962,7.58808160308,11.6267155893,33.1098551817,-6.73657479666,-19.4027374505
1692,76.85,54.9,54.21,19.81,0.0,8.38983583921,9.61423222954,12.6532512531,37.1409758518,-7.49946964537,-15.4295253739
1693,77.42,53.49,59.07,20.31,0.0,8.15303104634,9.68496709303,11.1413940203,37.2709823731,-10.164259539,-10.7596549747
1694,79.09,49.88,61.67,21.81,0.0,7.74719141269,9.71058445869,10.4508777218,37.3179094226,-14.0699550431,-8.51362083507
1695,80.9,46.1,60.56,23.4,0.0,7.30320118308,9.62903697167,10.7696329633,37.1682387313,-17.6276694524,-9.782626049
1696,81.77,44.45,56.4,24.17,0.0,7.30616555766,9.73309333173,11.6680630558,37.3590741251,-18.4216174833,-12.199723935
1697,81.14,45.97,51.53,23.68,0.0,7.8954116588,10.1180054824,13.3016352087,38.0533928753,-15.8729149771,-15.6545544048
1698,79.44,49.7,48.8,22.21,0.0,8.47296250924,10.0724767999,14.1957707586,37.9721950443,-10.3529857465,-18.1808212467
1699,77.7,53.39,49.92,20.56,0.0,8.92676380907,10.096500193,13.9147359165,38.0150698284,-6.63815382443,-17.3679495956
1700,72.1,50.78,50.77,15.05,0.0,11.2743096048,12.577529578,15.3815222462,42.1196653511,-6.02458880771,-14.0447036937
1701,72.72,49.45,55.48,15.45,0.0,11.0862009754,12.7403466832,14.0871036328,42.3693787838,-8.4683283655,-10.3149085169
1702,74.55,46.06,58.14,16.67,0.0,10.4958150606,13.0139232312,13.1257545077,42.7842167634,-14.6511665004,-7.01607512825
1703,76.53,42.54,57.28,17.97,0.0,10.1673464317,13.1192777685,13.5951941263,42.9424203083,-17.8498764634,-8.02012855753
1704,77.47,41.0,53.4,18.6,0.0,10.1162642202,13.1075444664,15.078373648,42.9248432354,-18.1703657321,-11.9009035881
1705,76.8,42.42,48.69,18.21,0.0,10.6482686407,13.3602274335,16.7657377576,43.3010804707,-15.7287181711,-15.3370536907
1706,74.96,45.91,45.9,17.02,0.0,11.2586588986,13.3517620778,17.2575943787,43.2885529693,-11.1760820299,-16.4974066232
1707,73.02,49.34,46.76,15.7,0.0,11.8901069711,13.5282400984,17.2530315007,43.5486275793,-7.81124809919,-16.0385381641
1708,66.98,46.6,47.06,11.27,0.0,14.74772031,16.4584226748,18.7278996227,47.5702705411,-6.62200279677,-12.3952011694
1709,67.65,45.33,51.66,11.58,0.0,14.2184026431,16.3489173017,17.0596041607,47.4289693864,-9.25098212008,-8.903003168
1710,69.63,42.11,54.39,12.53,0.0,13.3253269288,16.3004377497,16.2235974121,47.366211867,-14.6310123939,-7.04692813799
1711,71.79,38.77,53.75,13.55,0.0,12.8423996312,16.2034653926,16.1718645738,47.240305298,-17.2495979607,-7.14026101658
1712,72.83,37.32,50.13,14.05,0.0,12.7211914646,16.2325247352,17.4868657146,47.2780878372,-18.2182980036,-10.1423242245
1713,72.11,38.67,45.54,13.76,0.0,13.4245712981,16.5794156906,19.3405878359,47.7256679224,-15.5402284553,-13.4434356377
1714,70.12,41.97,42.67,12.83,0.0,14.1706900147,16.7554946197,20.4374586225,47.9504699219,-11.7946290728,-15.3443239843
1715,68.0,45.23,43.3,11.79,0.0,14.9762145416,17.0422490455,20.4109667839,48.3132255665,-8.45053940602,-14.6645889073
1716,61.55,42.42,43.12,8.35,0.0,18.7391497882,20.9793353019,22.4278742496,52.9268710314,-7.48657807404,-10.7162188771
1717,62.26,41.19,47.64,8.58,0.0,18.3078544328,21.0168298703,20.8776547775,52.9679089568,-9.90261106719,-7.58894927035
1718,64.4,38.09,50.45,9.28,0.0,17.4775022765,20.8906087503,19.5415552705,52.8295643991,-13.718283738,-5.06926491478
1719,66.73,34.88,50.01,10.03,0.0,16.6408778362,20.6798563775,19.896839813,52.5973220856,-17.3062456016,-6.21509361984
1720,67.86,33.49,46.6,10.41,0.0,16.574634443,20.6514746442,21.4542576695,52.5659259577,-17.5407861752,-9.43602271229
1721,67.11,34.79,42.11,10.21,0.0,17.0555029736,20.7161849578,23.4614241339,52.6374671981,-15.1862483438,-13.1754962601
1722,64.97,37.96,39.17,9.53,0.0,17.4197460728,20.3678528722,24.0240849554,52.250589306,-11.5347365112,-14.8855879409
1723,62.67,41.1,39.58,8.75,0.0,18.500535217,20.7061269326,24.0694561127,52.6263572192,-7.42577084151,-14.3211087289
1724,55.85,38.29,39.01,6.16,0.0,23.2895771067,25.2066448119,26.5164213153,57.2762107648,-4.46830445029,-10.6547853933
1725,56.6,37.1,43.45,6.31,0.0,22.6694441429,25.0173556243,24.2217408466,57.0923272429,-6.4642906316,-6.90031038498
1726,58.9,34.07,46.35,6.8,0.0,21.322393318,24.5394782341,23.180904455,56.6239328808,-10.682841725,-5.77601374991
1727,60.74,31.11,45.43,7.11,1.17,20.3724288452,24.4884770194,23.6414560066,56.5735857393,-15.0243745567,-6.72462526552
1728,61.91,29.78,42.12,7.35,1.29,20.4826219707,24.8626935963,25.1304528974,56.9413922438,-16.0737986781,-8.80242404329
1729,61.61,30.91,38.2,7.39,0.42,18.3204662213,21.878292777,25.3225514721,53.8976324683,-13.8440673317,-14.3922859211
1730,59.56,33.93,35.43,7.0,0.0,19.1677757295,21.8635754353,26.3359920717,53.8819557714,-9.41182150416,-16.195521609
1731,57.08,37.0,35.64,6.45,0.0,20.495722663,22.3143467714,26.4223152752,54.3589552158,-4.87901442109,-15.5222827032
1732,49.95,34.26,34.76,4.55,0.0,25.0350366524,26.5932688948,28.5195675526,58.5959468534,-2.56461849568,-11.7456343352
1733,50.73,33.09,39.15,4.64,0.0,24.4569285982,26.6045834964,26.823133158,58.606524765,-5.08456903921,-8.88731048526
1734,53.19,30.1,42.13,4.95,0.0,22.6728279273,25.9566787183,26.050655759,57.9959067523,-10.3436766871,-8.60708508209
1735,55.87,27.02,42.05,5.27,0.0,21.6063567084,25.832639408,25.8317540104,57.8778502967,-14.7513733068,-8.42810292326
1736,57.12,25.7,38.92,5.43,0.1,21.3547514607,25.7660979892,27.2876225231,57.8143626047,-15.6611355713,-11.0423641819
1737,56.37,26.92,34.63,5.38,0.0,21.9647698267,25.8893702296,29.4991392489,57.9318915784,-13.3142880158,-14.4794924561
1738,53.93,29.96,31.51,5.1,0.0,23.5291910105,26.5372523029,31.1147042226,58.5435332377,-8.86667790992,-15.9703577522
1739,51.29,32.98,31.56,4.74,0.0,24.4373684838,26.5197732343,30.9608684113,58.5271633226,-4.82689168481,-15.760055308
1740,43.88,30.36,30.42,3.39,0.0,30.0278084553,31.7733937225,33.1094856714,63.1551526358,-2.28373352947,-11.0434137307
1741,44.69,29.19,34.77,3.43,0.0,29.5335209799,31.8078913213,31.1316223882,63.1837895414,-4.27702188944,-7.99609988158
1742,47.29,26.22,37.83,3.59,0.0,28.0323266208,31.3004106354,30.2205499377,62.7604159279,-8.26219231232,-7.30227372688
1743,49.76,23.23,37.54,3.71,0.55,27.6031387187,31.8487827465,30.089041757,63.2177072405,-11.9323658073,-6.30597227436
1744,50.44,22.07,33.86,3.7,1.64,26.9562875729,31.5984810771,31.9564726857,63.0096354851,-13.6298900478,-9.56163491019
1745,50.71,23.05,30.66,3.84,0.0,27.4832181209,31.5033867953,33.7897659259,62.9302971334,-11.1714215555,-12.4345733735
1746,48.14,26.06,27.46,3.71,0.0,29.2297602262,32.3209889079,35.464549518,63.607295392,-7.26195421896,-13.6816851176
1747,45.34,29.09,27.37,3.49,0.0,30.5749092353,32.5621346468,35.3094271959,63.8047874348,-3.03801449223,-13.1207952487
1748,37.71,26.61,26.05,2.58,0.0,36.3912132998,37.7600246178,37.6521995598,67.8433737572,-0.0682159843577,-9.41990430913
1749,38.53,25.45,30.36,2.58,0.0,35.4246120349,37.4934547295,35.1411630755,67.6456079947,-2.44363097995,-6.25890255332
1750,40.8,22.57,33.06,2.59,0.6,34.1578253643,37.6238866886,33.6531065012,67.7424909816,-7.18168082102,-3.93719024295
1751,42.74,19.72,32.23,2.54,2.05,33.8839342238,38.3278435964,34.7429660442,68.261551426,-10.3671251474,-4.62640702314
1752,44.31,18.37,29.43,2.57,2.01,33.8272114116,38.45557489,36.7588406152,68.355050929,-10.9671327545,-7.31015452126
1753,44.16,19.43,25.84,2.65,1.05,34.2347184755,38.3223515716,38.5537056186,68.2575266006,-9.13639668181,-9.92506153893
1754,42.23,22.29,23.35,2.7,0.0,35.7413329499,38.6745527596,40.2888978544,68.5148625068,-5.12636727762,-11.7756161662
1755,39.29,25.34,23.13,2.58,0.0,36.3398066048,38.2400999797,39.9245326521,68.1972025379,-1.76355795881,-11.8470946156
1756,31.46,23.02,21.66,1.99,0.0,43.5946675482,45.3156822604,43.193729541,73.0992736373,-0.302128273615,-7.56900337088
1757,32.29,21.85,25.93,1.98,0.0,43.7039880335,45.9682223716,41.5045607816,73.5249098613,-1.81626671771,-4.70595819717
1758,33.87,19.13,27.96,1.89,1.55,41.9406296995,45.3451998067,40.1448720446,73.1186151469,-5.30148260434,-3.65022001251
1759,35.94,16.26,27.23,1.78,2.94,40.4705446568,45.0052897113,40.4792436885,72.8953770764,-8.81819725344,-4.47063839733
1760,37.38,14.94,24.3,1.75,3.19,40.4990308077,45.4728986146,41.8839035902,73.2021938184,-10.0528717475,-5.74548544989
1761,38.44,15.74,21.91,1.88,0.79,40.4155414265,44.8141749801,43.7240745473,72.7693672873,-8.44472133695,-8.79483164762
1762,36.25,18.65,19.2,1.98,0.0,42.2352475864,45.406662479,45.7743675309,73.1588619303,-4.589979687,-10.6144793959
1763,33.19,21.74,18.89,1.9,0.0,44.1452304037,46.471775878,46.2387984561,73.8506201345,-1.93198235419,-9.97571524167
1764,25.23,19.62,17.34,1.53,0.0,50.8774791165,52.5773109133,49.3959652404,77.6247733356,0.470147605464,-7.13912661853
1765,26.03,18.43,21.56,1.56,0.0,49.908710962,52.0432177739,46.4309218887,77.3066726879,-0.739554207036,-4.24506327567
1766,27.62,15.7,23.56,1.42,1.57,48.0369041507,51.4282607912,44.7508080646,76.9377031267,-4.23192198284,-2.86508150632
1767,29.43,12.89,22.58,1.27,3.34,46.8706048514,51.5054915811,44.7766430382,76.9842019595,-7.66645051835,-2.81629182856
1768,31.3,11.46,20.05,1.2,3.22,46.8273035657,51.9063914731,47.1454960618,77.2248303771,-8.82474255257,-5.22892336236
1769,31.9,12.35,17.22,1.29,1.49,47.7224865827,52.31077944,50.0322038854,77.4663004502,-7.37702539284,-8.13298092974
1770,30.24,15.15,15.06,1.46,0.0,48.8700996846,52.2231672286,51.6474065611,77.4140909104,-4.00682245352,-10.025394454
1771,27.07,18.32,14.67,1.39,0.0,50.81854671,53.0346648823,51.8550927884,77.895461072,-0.852666987562,-9.42446227173
1772,19.03,16.38,13.1,1.14,0.0,57.1583749962,58.7260272911,54.4887113566,81.1407674161,1.30004544994,-6.68156819353
1773,19.74,15.16,17.23,1.26,0.0,56.4510521966,58.5209937818,51.9074552735,81.0275845699,0.0481938480131,-4.08189309798
1774,20.78,12.56,18.71,1.09,2.2,54.5889107706,57.9048681281,50.0678654211,80.6858712026,-3.12956185176,-2.62220707093
1775,22.54,9.75,17.65,0.89,4.1,54.0737775794,58.5818064845,50.9010092112,81.0611820113,-6.05244875501,-2.90914660899
1776,24.55,8.28,15.22,0.8,3.95,53.0654350388,58.0502256635,52.6130765336,80.7667065274,-7.36213953692,-5.3047192975
1777,26.13,8.95,13.31,0.87,1.26,53.4102417387,57.8130873406,54.9027720323,80.6347609461,-5.90786839897,-7.99404298045
1778,24.12,11.85,10.85,1.04,0.14,55.272371552,58.3212596669,56.7721744539,80.9170726137,-2.40708113563,-9.46695802476
1779,20.98,15.05,10.52,0.97,0.0,56.9197389007,58.6458735835,56.8673357694,81.0965522807,0.905298619924,-9.25610799474
1780,12.88,13.31,8.95,0.8,0.0,63.0335802448,63.8082973664,59.0083971962,83.8658588507,3.47795487199,-6.67132322685
1781,13.38,12.11,12.87,0.94,0.19,62.4286667101,63.9183624957,56.6366801163,83.9232465529,1.83801948247,-4.14332205088
1782,15.15,9.3,14.98,0.81,1.61,60.7893406424,63.7804671515,55.1413697131,83.85133779,-1.67172496105,-2.70079041798
1783,17.03,6.45,14.02,0.58,3.44,58.108711749,62.4132791407,54.3389398057,83.1327124544,-4.97095763145,-3.08745906556
1784,18.92,4.99,11.48,0.47,3.51,57.7805788906,62.6011808514,56.3238362665,83.2320959225,-6.19577545617,-5.00952212075
1785,20.26,5.72,9.33,0.54,1.2,58.6426649257,62.6281389341,58.996705734,83.2463380561,-4.17110187772,-7.72764951416
1786,18.33,8.66,6.98,0.66,0.0,59.8469676207,62.4734782075,60.6614896509,83.1645741524,-0.938472856356,-9.53524542099
1787,14.96,11.95,6.46,0.6,0.0,61.2397610831,62.3544647797,60.4289366628,83.1015638507,2.61633081437,-9.41292140153
1788,6.83,10.4,4.93,0.46,0.0,68.5703650934,68.6775235849,63.263278915,86.3441126252,5.14637284921,-6.59793160577
1789,7.54,9.17,9.0,0.55,0.0,68.0041601656,69.0172629603,60.9936834373,86.5125964089,3.18838641728,-4.09169344028
1790,8.1,6.53,10.08,0.57,2.49,65.7191311672,68.2544607735,58.8201760712,86.1335284417,-0.219386433248,-2.57118009406
1791,10.13,3.62,9.21,0.33,4.25,64.1919779222,68.3724708955,59.4513691427,86.1923565894,-3.90796767978,-3.1065527613
1792,11.01,2.37,5.71,0.22,5.42,63.763048635,68.4838031912,61.17095984,86.2477938133,-5.12149273966,-4.72327990324
1793,13.27,2.87,4.36,0.26,2.36,64.2776946835,68.4392408188,64.0449278144,86.2256114739,-3.8570712556,-7.55306460585
1794,12.52,5.63,3.1,0.3,0.0,66.2074145807,68.8063862367,65.805887943,86.4080835482,-0.315761699318,-8.90785701405
1795,9.03,8.99,2.52,0.24,0.0,68.1196439325,69.0566817318,65.7211918324,86.5321091674,3.35606495168,-8.61441374308
1796,1.64,6.42,5.11,0.13,0.0,74.9564850002,75.6503918464,66.1184455298,89.6967701622,4.1406398065,-3.53089124747
1797,3.21,3.44,7.03,0.24,1.48,72.5707003214,74.8757381095,63.7889598104,89.3347562857,0.770787163254,-1.94727352287
1798,3.81,0.78,4.96,0.07,4.58,70.8127614065,74.871504497,63.7893025326,89.3327709744,-2.92304266219,-1.95102521158
1799,2.99,0.0,0.0,0.0,7.4,70.6866187078,75.2534834846,65.9066504633,89.5115959064,-3.9618539988,-3.65159155649
1800,7.09,0.0,0.18,0.0,2.76,71.1375188749,75.0286232316,68.6502328846,89.4064001816,-2.55186217055,-6.37299970919
1801,7.27,2.69,0.0,0.0,0.0,72.1323002308,74.5741380487,69.8973806651,89.1931362246,0.463551655486,-7.87296828016
1802,4.11,6.1,0.0,0.0,0.0,73.8162846566,74.5808922175,69.1711014846,89.1963119044,3.95480557272,-7.20976590463
1803,0.0,3.12,3.6,0.0,0.0,77.4277244945,78.6902250256,68.1615393318,91.0939453497,3.11608477956,-3.01602010679
1804,0.0,0.0,2.97,0.0,3.07,75.6708695996,78.7584983698,66.907897056,91.1249087391,-0.559235103595,-1.80500905492
1805,95.93,72.92,51.05,89.82,0.43,1.17416283311,1.217253849,1.80586769735,10.6840476835,0.0120907403196,-9.93729437778
1806,92.95,72.01,63.46,88.38,0.0,1.22122186236,1.2964245134,1.66037309166,11.2504534886,-0.91265032277,-7.41604049633
1807,96.59,53.91,63.73,89.03,3.46,1.16713598841,1.41340207477,1.64468594177,12.0465791243,-6.09081584005,-5.87154588019
1808,96.92,71.25,48.34,88.62,0.44,1.22166406506,1.27457648769,1.98087125282,11.0965057759,-0.235017222075,-10.977891535
1809,77.98,75.66,58.77,91.09,0.0,1.36789012713,1.32090373817,1.53878110366,11.4209004637,2.84314357794,-5.76043905791
1810,76.83,71.95,71.41,90.67,2.57,1.45729445386,1.50548104275,1.4796086566,12.6428625957,0.157571973409,-2.96486146441
1811,79.95,56.57,72.03,90.16,3.87,1.43314433855,1.6365503175,1.51182623389,13.4510721816,-4.01275935693,-1.94862841252
1812,97.45,51.39,74.51,87.91,3.99,1.31729439246,1.70474211185,1.75006390649,13.8545744954,-9.15792551041,-3.8885775242
1813,96.7,53.61,48.96,88.9,3.23,1.32972269082,1.55677407127,2.14022384942,12.9645322272,-4.94681577809,-9.26456182111
1814,97.98,68.56,45.25,87.16,0.0,1.42660419811,1.52826369219,2.47382105827,12.7866252683,-1.33604815391,-12.5000428707
1815,91.77,78.85,47.36,88.17,0.0,1.42401426841,1.38404487877,2.19823925655,11.8510376336,2.62233346844,-11.7145635634
1816,78.9,76.89,59.3,85.16,0.0,1.81378163046,1.73314967342,2.2033765271,14.01949249,3.57806343526,-8.02234442975
1817,75.3,51.42,74.5,87.92,5.02,1.726651424,2.03009180718,1.61961190243,15.6443769149,-5.59002093734,0.608542168982
1818,99.48,44.87,66.86,84.66,4.79,1.42790955305,1.99317341039,2.25042768249,15.451378432,-12.784627244,-5.97609911657
1819,98.87,66.07,42.86,84.04,0.0,1.60524793884,1.7632785002,3.04615012252,14.1924456561,-2.4722684563,-14.5394379817
1820,83.84,76.85,61.68,73.15,0.0,2.39215266601,2.34472642326,3.30164770948,17.2013223912,2.71503816308,-11.1638696631
1821,77.04,66.78,73.78,78.49,1.84,2.2971742749,2.49792479899,2.25701162234,17.9092181086,-2.29229933119,-1.79709771852
1822,72.71,46.27,76.84,85.4,3.06,1.99885495049,2.42809902021,1.74114841888,17.5902668338,-7.43615132565,2.64644305859
1823,90.87,41.15,79.08,82.55,2.33,1.7382951076,2.47945410627,2.02694987712,17.8254316398,-14.6977421896,0.179758608437
1824,100.0,42.11,67.18,79.54,2.69,1.72266427579,2.52858411879,2.81074537489,18.0473873165,-16.0485885002,-6.13131109744
1825,98.61,48.37,51.11,78.66,1.64,1.95726611661,2.57731920716,3.78318727558,18.2647362057,-11.3026104004,-12.5063703029
1826,97.91,65.93,45.81,73.13,0.0,2.27084968296,2.57351475206,4.78273225205,18.2478681819,-4.30366543666,-18.3539810117
1827,94.95,79.39,52.1,68.35,0.0,2.41176966296,2.37269652129,4.75179202771,17.3328197422,2.54576799689,-19.764381006
1828,86.66,76.28,62.98,60.5,0.0,3.11455182091,3.12410049822,4.78164378136,20.5342044321,1.75750699182,-14.4061497073
1829,80.86,67.27,73.16,66.63,1.5,3.03869776774,3.35260254114,3.394639795,21.4040543329,-3.29517285343,-4.55408389244
1830,78.61,50.61,76.74,74.07,2.13,2.73902521415,3.45570973722,2.67019183012,21.7836353722,-10.3035670573,1.40971404235
1831,93.33,47.36,77.88,69.91,2.68,2.35483270289,3.41114441594,3.07974937382,21.6205110907,-17.09550128,-1.97638442755
1832,98.52,44.99,66.44,69.17,2.49,2.43889730251,3.54231345502,4.18928653587,22.0966673228,-17.4418655027,-8.37438100847
1833,97.3,50.17,52.42,68.05,1.35,2.63200854436,3.48203157647,5.29274247839,21.8793243805,-12.7293272092,-14.7517407603
1834,96.18,64.55,47.43,62.55,0.0,2.90780997704,3.30077677665,6.26192083597,21.2103173765,-4.76098764517,-20.5207709087
1835,94.12,76.82,53.28,57.15,0.0,3.0192422682,3.038459726,6.01206441818,20.1972700048,1.56871049107,-21.125860686
1836,87.3,74.69,62.97,48.58,0.0,3.87612838379,4.00071852354,6.03347382893,23.6738172261,0.269272851334,-15.2308543451
1837,82.28,66.41,71.94,55.38,0.76,3.62235825046,4.08533795139,4.52918367733,23.9515823899,-4.75050335805,-7.12730293158
1838,81.94,53.46,75.8,61.68,1.95,3.1432115535,4.06551644795,3.67176526631,23.8868643966,-12.2066911647,-2.10327508377
1839,93.96,50.15,76.47,57.79,2.33,2.63468115218,3.89831251261,3.98090284052,23.3323782052,-18.9415522213,-4.99496593662
1840,96.5,45.85,65.21,59.02,2.16,2.62303334803,3.85779013168,4.94541192512,23.1956184915,-18.5743224151,-10.6911940954
1841,95.42,50.3,52.74,57.92,1.08,2.94326188419,3.91479366748,6.36472510875,23.3877296438,-13.5164669775,-17.2274872649
1842,93.9,62.49,47.88,52.7,0.0,3.29003490582,3.81476840225,7.57533533849,23.0493714852,-6.14765680999,-22.8986475544
1843,91.64,73.16,52.8,47.5,0.0,3.30495925634,3.45030397181,7.1027037793,21.7639234481,-0.362091077354,-23.198094405
1844,86.24,72.19,61.92,37.91,0.0,4.10639021261,4.33710487298,7.14966384532,24.7559759343,-1.06865267784,-18.2335749066
1845,82.94,53.92,74.4,50.45,1.08,3.73883239645,4.92307658126,4.64747997601,26.5144781923,-14.0215770425,-3.36459240546
1846,94.04,45.35,63.7,49.47,1.78,3.39256287394,5.07053170844,6.4997244388,26.9347715939,-21.2277096731,-11.7096281723
1847,91.1,59.9,47.46,43.58,0.0,4.00185952862,4.70041811277,8.97595614374,25.8636238543,-7.33729701931,-23.2958031071
1848,83.29,68.52,59.66,29.48,0.0,5.45133721624,5.78465995792,8.93270197888,28.8625478065,-1.47630339432,-17.9716371806
1849,80.83,62.65,68.2,35.05,0.0,5.29060937238,6.00979937143,6.91972740625,29.4371741686,-5.85795472034,-9.20342670501
1850,82.28,52.95,72.48,40.43,0.24,4.63033775694,5.96972223828,5.738555684,29.3359475735,-13.6790219902,-4.08304907504
