SAMPLE_ID,INK_1,INK_2,INK_3,INK_4,INK_5,INK_6,INK_7,XYZ_X,XYZ_Y,XYZ_Z,LAB_L,LAB_A,LAB_B
549,27.2,54.3,27.2,0.0,7.62,0.0,7.62,26.2139296156,20.1020686991,21.5076663257,51.9524166997,31.0014230579,-10.599636937
550,31.11,52.33,38.88,0.0,16.46,0.0,0.23,28.9362476997,22.7289915801,18.1576482759,54.7920863466,29.6066224068,1.30725285386
551,29.08,52.19,52.19,0.0,19.78,1.74,1.74,30.2166631155,24.8085091648,16.455905376,56.8883655075,25.4372845286,8.8181061408
552,30.07,49.74,62.84,0.0,30.13,1.89,0.0,28.6898128536,22.5337593531,12.0378058275,54.5888120629,29.5298118165,16.4175205109
553,27.24,44.98,77.24,0.0,35.47,6.41,0.0,27.695824194,21.9046316026,8.27191094016,53.9256706593,28.4879270088,27.6515405694
554,24.3,37.99,90.95,0.0,42.55,11.12,0.0,26.5882679386,21.0134426861,4.09211803099,52.9642036792,28.1747679791,45.4225763774
555,23.73,32.76,100.0,0.0,52.81,12.03,0.0,25.5725507061,18.8743810649,2.31255610289,50.53991303,34.4263292312,53.9723836031
556,13.16,55.76,0.35,0.0,0.0,0.0,36.66,19.4854158398,13.6179042318,27.9071866999,43.6798992246,36.1656180442,-36.451067537
557,19.01,59.34,9.78,0.0,8.35,0.0,25.12,20.268133621,13.9679837247,21.969692563,44.1869814381,37.8571150801,-24.89668125
558,24.69,64.31,24.69,0.0,13.12,0.0,13.12,22.5675037351,15.6609665138,18.3857161913,46.5265082115,38.6147815458,-13.4471912595
559,26.35,63.18,34.53,0.0,23.66,0.0,7.84,23.7386447482,16.2936345135,14.9847704202,47.3573950221,40.2738023501,-4.0232336485
560,30.07,62.84,49.74,0.0,30.13,0.0,1.89,25.4803759034,17.6333070942,11.7876461301,49.0482942945,40.4692963634,7.59934624604
561,28.54,59.31,59.31,0.0,43.92,2.17,2.17,25.2704301541,16.9784923511,8.38585644821,48.2329246892,43.1001741366,17.411793987
562,27.77,56.52,75.36,0.0,44.42,5.58,0.0,24.2320252396,16.8552888736,6.10449322322,48.0771798231,39.3273968758,26.5170389391
563,25.55,50.48,89.97,0.0,51.21,9.12,0.0,23.5236840053,16.3590964075,3.1991035652,47.4421306298,38.9598178502,41.6911272506
564,20.05,45.78,100.0,0.0,50.38,17.71,0.0,22.6089197749,16.3118167007,2.04726202611,47.3809532565,35.1202049864,50.94399201
565,12.16,69.18,0.22,0.0,0.0,0.0,37.79,17.6481905194,11.8829249573,23.8478841363,41.0294400439,38.0624866242,-33.9075238133
566,15.52,74.01,9.67,0.0,8.53,0.0,28.68,18.1302695297,11.6701445848,18.3182702322,40.6869905587,42.1001959333,-23.3668775654
567,21.29,77.19,21.29,0.0,18.01,0.0,18.01,19.4052556231,12.1840880798,14.9465136191,41.5072145679,45.1277408968,-14.013283448
568,24.48,77.29,31.1,0.0,26.82,0.0,10.84,20.3668709806,12.5032529261,12.2686532335,42.005030756,47.7440380092,-5.9474242709
569,27.24,77.24,44.98,0.0,35.47,0.0,6.41,21.1025950941,12.7124563264,9.13527479466,42.3267548213,49.9004230702,4.52734058494
570,27.77,75.36,56.52,0.0,44.42,0.0,5.58,20.9444417557,12.5627343903,6.78333500347,42.0968673197,50.1367097524,13.2026307573
571,28.67,72.76,72.76,0.0,48.97,2.07,2.07,22.3656137165,13.396113955,4.85993841663,43.3541286424,51.367242068,24.5184038464
572,27.76,69.35,87.76,0.0,53.74,5.59,0.0,21.3694261004,13.1189351938,2.90785703186,42.9419072628,48.5135515215,36.0520416123
573,23.6,66.84,100.0,0.0,50.41,12.02,0.0,20.4205677501,13.0909077907,1.83246207396,42.899902674,44.1482859023,45.3339965066
574,0.32,87.22,0.32,0.0,0.0,0.0,49.4,12.9407910112,6.97085176325,16.7558643914,31.7404606312,50.2105051696,-35.2460712633
575,8.52,88.7,8.52,0.0,10.37,0.0,36.37,14.5074459215,7.99528479359,13.7228307608,33.9730628947,50.5265712538,-23.8265986889
576,17.58,90.52,17.58,0.0,21.88,0.0,21.88,16.9248343012,9.2963560697,11.2542381744,36.5487317785,53.4431508004,-12.3501627155
577,22.09,90.22,25.3,0.0,34.64,0.0,14.65,17.6342640431,9.58187180579,8.55428811153,37.0812866511,55.0056983293,-2.43591236403
578,24.3,90.95,37.99,0.0,42.55,0.0,11.12,17.549181024,9.3859105938,6.31217290507,36.7169319362,56.1190171008,5.98886435743
579,25.55,89.97,50.48,0.0,51.21,0.0,9.12,18.0296191553,9.65233333006,4.66744473777,37.2110823643,56.5515154979,14.968204995
580,27.76,87.76,69.35,0.0,53.74,0.0,5.59,19.0912527052,10.383789281,3.56659894307,38.522606735,56.403431353,23.8139811422
581,31.25,87.16,87.16,0.0,53.42,0.0,0.0,19.6038928526,10.8265250837,2.47580466929,39.2867445392,55.6950942595,33.1732156756
582,31.05,80.6,100.0,0.0,50.56,0.0,0.0,20.3906988429,11.6609509155,1.5651860497,40.6721007585,53.6055025963,44.371013441
583,0.0,99.89,0.0,0.0,0.07,0.0,50.44,10.7644984257,5.42001956509,11.8496766568,27.8993686103,51.5276050924,-29.047395353
584,0.15,99.91,0.15,0.0,23.56,0.0,49.6,10.288372879,5.17512151857,8.28919690069,27.2279698518,50.8183759725,-18.4436515718
585,13.41,100.0,13.98,0.0,27.47,0.0,28.52,13.6839855309,6.96656746326,7.62202681296,31.7306781647,55.062244206,-8.11586898854
586,19.01,100.0,18.93,0.0,43.79,0.0,19.54,15.0048665987,7.60909160328,5.76934943706,33.1551387943,57.0573279669,2.35490746816
587,23.73,100.0,32.76,0.0,52.81,0.0,12.03,15.5535492643,7.92587991341,4.14711319192,33.8280416221,57.3957430853,12.1014787607
588,20.05,100.0,45.78,0.0,50.38,0.0,17.71,15.0887591312,7.75001074464,3.85701175796,33.4567329587,56.2576251932,13.2241010114
589,23.6,100.0,66.84,0.0,50.41,0.0,12.02,15.7213832452,8.13394744212,2.85140581162,34.2603038552,56.5080199004,21.5108591784
590,31.05,100.0,80.6,0.0,50.56,0.0,0.0,17.4025385522,9.05215352811,2.35654736183,36.0845152182,58.0535182146,28.6664795168
591,31.52,100.0,100.0,0.0,49.57,0.0,0.0,17.0742567382,9.07109549264,1.30867131998,36.1208194959,56.1090314508,39.6133521514
592,31.0,0.0,12.0,0.0,0.0,12.0,0.0,42.4593900282,52.6233094688,48.6857209547,77.6520686901,-23.2867183821,-6.28027182251
593,33.19,0.29,22.79,0.0,0.0,12.2,0.0,40.3368885453,50.9886519613,43.1379724864,76.6721344599,-25.5098836424,-1.33951140653
594,31.77,0.39,30.23,0.0,0.0,24.32,0.0,35.4664909844,47.2974509796,37.2945359865,74.3796318207,-31.3285370099,2.33860929944
595,34.02,0.34,38.76,0.0,0.0,28.73,0.0,32.1708969213,44.5949708654,32.3768648188,72.624395124,-35.2214806522,6.37904476596
596,20.24,0.37,55.75,0.0,0.0,46.39,0.0,27.5991073266,41.7974776194,23.5349492217,70.731065251,-44.3335725338,17.8831210158
597,17.6,0.24,66.5,0.0,0.0,56.36,0.0,22.7691187439,37.951106898,18.570330245,67.9845639402,-52.961972971,23.1449717875
598,7.12,0.31,83.77,0.0,0.0,66.83,0.0,18.486629497,34.6935948004,11.8445605037,65.5094113108,-63.0284464231,35.8125814379
599,0.0,0.0,99.83,0.0,0.09,74.46,0.0,15.2897528592,31.5921205327,6.00406963494,63.0043337744,-69.9116446976,52.7164660802
600,31.0,12.0,0.0,0.0,0.0,0.0,12.0,36.2877343496,37.3786565034,50.5746940011,67.5601514403,0.809766482825,-25.8221806217
601,40.0,15.0,15.0,0.0,0.0,0.0,0.0,39.2234797444,44.5837016288,46.1407086283,72.6169293089,-11.5032826959,-11.9860875967
602,38.43,15.0,22.75,0.0,0.0,13.64,0.0,34.4673770457,41.5551513922,38.8056646933,70.5631288027,-18.2741247138,-6.28723579
603,34.36,15.0,34.36,0.0,0.0,22.57,0.0,31.86705356,39.9810920225,32.2247986148,69.4560615129,-22.6600665228,1.14599595711
604,32.05,14.49,45.97,0.0,0.81,29.54,0.0,29.9095122899,38.8676279432,26.9242287536,68.6552704507,-26.4367648429,8.26556104882
605,29.34,15.31,58.06,0.0,0.0,35.58,0.0,27.4329516242,37.0378523963,21.8536475654,67.3054193202,-30.2304360338,15.1896368587
606,21.91,11.92,72.39,0.0,4.93,44.93,0.0,24.5341197508,33.7661046792,15.0545840382,64.7764898113,-31.3466206903,25.8340689634
607,12.57,8.48,86.65,0.0,10.43,56.34,0.0,20.6222047932,29.9243290228,9.17287454633,61.5888764492,-35.4299186003,37.6063176797
608,0.16,0.16,99.9,0.0,23.45,73.57,0.0,14.8166859086,23.5033534436,4.24822071754,55.5870720242,-40.7610294169,49.0220320692
609,33.19,22.79,0.29,0.0,0.0,0.0,12.2,33.2457698032,32.5208803852,46.3062658634,63.7710705735,6.75930010087,-27.4344077215
610,38.43,22.75,15.0,0.0,0.0,0.0,13.64,29.2527743194,29.6880321019,38.1242275677,61.3841101371,2.40886773258,-21.1973431553
611,42.82,29.12,29.12,0.0,0.0,3.41,3.41,29.5350406712,31.8583122258,33.1149199788,63.2256073668,-4.45149040106,-10.9300103852
612,40.32,31.25,40.32,0.0,0.0,11.72,0.0,28.5459989732,32.0853346171,27.9261833062,63.4133493949,-9.06565626092,-2.45948865879
613,38.88,31.11,52.33,0.0,0.23,16.46,0.0,27.0559995517,31.2330609209,22.7332969597,62.703885246,-11.909391074,5.55525559963
614,34.53,26.35,63.18,0.0,7.84,23.66,0.0,25.2043641286,29.0197971785,16.7638230714,60.7990969724,-11.3434406496,14.8364164292
615,31.1,24.48,77.29,0.0,10.84,26.82,0.0,23.7912076075,27.5710644428,11.3179127199,59.499226169,-11.8305589055,27.0258597389
616,25.3,22.09,90.22,0.0,14.65,34.64,0.0,21.5990609676,25.6261805708,6.1412786702,57.6805088589,-13.9349492134,42.906192096
617,18.93,19.01,100.0,0.0,19.54,43.79,0.0,20.2804858951,24.5355239221,4.09799627713,56.6200317775,-15.6732388939,51.6905603332
618,30.23,31.77,0.39,0.0,0.0,0.0,24.32,26.159746146,24.2508001747,39.5219937399,56.3380304858,11.8745974596,-31.7644595282
619,34.36,34.36,15.0,0.0,0.0,0.0,22.57,23.6436578451,22.4391623358,32.6515837673,54.4898959302,9.11174163984,-25.300298419
620,40.32,40.32,31.25,0.0,0.0,0.0,11.72,24.5603519726,24.1522774292,27.7109356951,56.2399359266,5.56174890425,-14.468419982
621,42.76,42.76,42.76,0.85,4.66,4.66,4.66,23.6590247849,23.4136769489,22.0445937071,55.4959097174,4.84325958046,-5.54458478894
622,42.39,42.39,55.39,1.22,7.4,7.4,0.0,23.2971840557,23.350127205,17.3481577896,55.4311660252,3.51837208628,4.23082633791
623,38.88,38.88,66.43,0.0,15.13,15.13,0.0,22.5439196842,22.6125842468,13.2216804653,54.6710247132,3.4017345483,13.2150688746
624,37.34,37.34,80.26,0.0,16.47,16.47,0.0,22.1398186055,22.4426527162,8.65412630156,54.493550609,2.31518691601,27.2211235394
625,33.5,33.5,93.62,0.0,20.48,20.48,0.0,21.9262252664,22.21739875,4.53288594262,54.2569122865,2.34741788562,45.1025608659
626,29.2,27.84,100.0,0.0,29.43,26.84,0.0,22.3279097469,22.8240752963,3.65911085188,54.8906654389,1.46806501073,51.4330680309
627,27.16,44.6,0.36,0.0,0.0,0.0,30.84,20.4822879298,16.0808637223,32.3157696251,47.080401136,26.4288515645,-37.5701669033
628,32.05,45.97,14.49,0.0,0.81,0.0,29.54,18.5413430467,14.9812390085,26.9334811723,45.6084903223,23.0355307081,-31.4860373904
629,38.88,52.33,31.11,0.0,0.23,0.0,16.46,20.0344909741,16.9968227427,23.0687593175,48.2560321825,19.1713641846,-19.9918521623
630,42.39,55.39,42.39,1.22,7.4,0.0,7.4,20.3809867173,17.2447379225,18.2875361477,48.5669376549,19.5287318301,-9.71299574119
631,43.66,55.76,55.77,1.87,11.0,1.05,1.07,22.0540600869,19.2669314684,14.9396263492,50.9980516707,16.9861692522,2.36761319493
632,41.79,53.83,67.85,1.52,16.67,5.47,0.0,21.479998089,18.9557325757,11.3705939775,50.6353751252,15.8730240585,11.5835696207
633,39.95,51.46,81.76,0.0,20.62,10.08,0.0,20.6040460678,18.5596770927,7.73209757786,50.1680182921,13.7101303509,23.2395182558
634,34.26,47.45,93.76,0.0,24.6,19.11,0.0,19.6663642534,18.2159268988,4.27858079417,49.756963072,10.8768058271,38.7932970444
635,33.23,43.93,100.0,0.0,31.36,20.83,0.0,19.4138919105,17.7424741346,3.15538824378,49.1822552821,12.0891293909,45.0010907556
636,20.24,55.75,0.37,0.0,0.0,0.0,46.39,14.7872538026,10.3653940789,25.9781972588,38.4903915459,32.7541179444,-42.1109015666
637,29.34,58.06,15.31,0.0,0.0,0.0,35.58,15.4095810225,11.4314962148,22.3797108988,40.2979198203,28.6659651545,-32.3974669514
638,34.53,63.18,26.35,0.0,7.84,0.0,23.66,16.9665989324,12.6405263734,18.2710297302,42.2165380253,29.2430324963,-20.6255339776
639,38.88,66.43,38.88,0.0,15.13,0.0,15.13,17.5624320711,12.9379898586,14.5045929886,42.6696626933,30.531993586,-10.8825906076
640,41.79,67.85,53.83,1.52,16.67,0.0,5.47,18.7670638033,13.9068510092,11.6740858492,44.0990476185,30.7081164964,-0.597005145414
641,42.2,65.66,65.66,1.7,23.91,2.31,2.31,19.3083771345,14.3931542207,9.02236482296,44.7915638278,30.4826537639,9.17431401502
642,40.94,62.62,79.76,1.37,29.68,6.97,0.0,18.9757595823,14.434466274,6.07663959423,44.8496707421,28.5427740775,21.0802619092
643,37.6,58.23,94.4,0.0,33.31,13.67,0.0,18.4101306023,14.4974215056,3.04563208129,44.9380067476,25.2431756765,38.4739254856
644,37.64,53.15,100.0,0.0,41.84,13.74,0.0,18.7973330462,14.3240592126,2.28393689763,44.6941301702,28.2988033671,44.1451005848
645,17.6,66.5,0.24,0.0,0.0,0.0,56.36,10.9478278961,6.89777415593,21.1795546368,31.5730482162,37.0518198737,-45.0834684952
646,21.91,72.39,11.92,0.0,4.93,0.0,44.93,11.6992502166,7.28763541154,16.9978726544,32.4529475481,38.676205074,-34.5809097524
647,31.1,77.29,24.48,0.0,10.84,0.0,26.82,14.7417293045,9.18022978134,14.4538846963,36.3290085503,41.795500561,-21.684039211
648,37.34,80.26,37.34,0.0,16.47,0.0,16.47,15.749754554,9.76595949114,11.8570577956,37.4190666177,43.0568745056,-12.6558650165
649,39.95,81.76,51.46,0.0,20.62,0.0,10.08,16.5641689495,10.2852736264,9.51138747673,38.3496317582,43.6778200158,-3.63006456954
650,40.94,79.76,62.62,1.37,29.68,0.0,6.97,16.8305993933,10.4921828366,7.75510501886,38.7116659676,43.5996251485,3.39717220951
651,41.47,77.25,77.25,1.88,34.12,2.79,2.79,19.5165284928,13.6092340291,6.73267523964,43.6672309347,36.3763019063,16.1271865205
652,40.69,75.37,93.02,2.03,32.5,6.64,0.0,17.9564247639,12.5787299875,3.85218336612,42.1215142882,34.9984358636,28.1934553161
653,36.41,72.87,100.0,0.0,26.46,15.46,0.0,17.1193924399,12.6475315904,2.60787274113,42.2272903246,30.0352214606,37.1571320777
654,7.12,83.77,0.31,0.0,0.0,0.0,66.83,7.87399595321,4.29554210162,15.5546860702,24.625368738,41.8100182279,-44.6344277889
655,12.57,86.65,8.48,0.0,10.43,0.0,56.34,8.50651705347,4.62103969991,12.125286406,25.6266270903,43.1537140701,-33.7717122069
656,25.3,90.22,22.09,0.0,14.65,0.0,34.64,12.0040758345,6.67297321769,10.3236168603,31.0505224087,46.8525031464,-18.9101024969
657,33.5,93.62,33.5,0.0,20.48,0.0,20.48,13.292158497,7.26017741227,8.20848100709,32.3920180729,49.6982690449,-9.23735573469
658,33.84,93.65,47.11,0.0,26.16,0.0,19.75,13.2549493605,7.26508927774,6.54977862412,32.4029288025,49.4100069103,-2.50128952031
659,37.6,94.4,58.23,0.0,33.31,0.0,13.67,13.8392556302,7.55094407592,5.29437416802,33.029606437,50.4461193474,4.46465704345
660,40.69,93.02,75.37,2.03,32.5,0.0,6.64,14.3012545065,7.97434704925,4.29348782203,33.9294022484,49.4488883895,11.4178837001
661,42.52,88.24,88.24,5.47,36.82,0.0,0.0,15.9711212159,9.3562399347,3.31187813,36.6613238632,47.5975408777,22.3172744575
662,40.2,88.43,100.0,2.49,26.58,6.59,0.0,15.2321226027,9.54558154094,2.10673298107,37.014188731,41.7744014189,32.5107990671
663,0.0,99.83,0.0,0.0,0.09,0.0,74.46,5.08368135297,2.57869998335,10.1039029229,18.270854124,39.7627121297,-40.229272018
664,0.16,99.9,0.16,0.0,23.45,0.0,73.57,4.37142472536,2.28744206674,7.14877306897,16.9287079619,36.3479557648,-31.7251888539
665,18.93,100.0,19.01,0.0,19.54,0.0,43.79,8.98449459674,4.72732331515,7.50508750277,25.9433477553,45.8816758747,-17.6292738561
666,28.68,100.0,29.18,0.0,27.2,0.0,28.09,11.369583407,5.97041830963,6.60408809966,29.3377095665,49.7568101028,-8.02306956245
667,31.7,100.0,44.2,0.0,32.08,0.0,23.28,11.8511453211,6.28440804631,5.50800120122,30.1189539116,49.8031521406,-1.6164661796
668,37.64,100.0,53.15,0.0,41.84,0.0,13.74,13.0176584452,6.88356633036,4.41306637446,31.5403625913,51.5788477022,6.61199755652
669,36.41,100.0,72.87,0.0,26.46,0.0,15.46,12.5917181307,6.84984291002,4.18431120259,31.4626001432,49.0854385066,7.80310865406
670,40.2,100.0,88.43,2.49,26.58,0.0,6.59,13.3308177697,7.35738621571,3.05470396285,32.6070399046,49.0216090289,17.1475856013
671,40.71,100.0,100.0,8.38,25.54,0.0,0.0,13.3917519931,7.51575779445,1.84823248075,32.9533309341,47.9222912317,28.0239234534
672,50.0,0.0,12.0,0.0,0.0,0.0,0.0,35.7516007122,45.7079114552,49.5732300655,73.355601307,-25.9572307091,-14.701162977
673,42.19,0.39,21.51,0.0,0.0,22.89,0.0,33.3170234206,44.8601360952,40.9818656234,72.7997040064,-31.9069288067,-5.28577657981
674,38.76,0.34,34.02,0.0,0.0,28.73,0.0,31.8403987259,43.9890856986,34.0493714153,72.2212013924,-34.6751812194,3.20483588496
675,44.66,0.37,44.5,0.0,0.0,35.12,0.0,27.2817123448,40.1255512511,29.1966639266,69.5588607587,-40.548972141,6.05383887995
676,39.57,0.26,53.29,0.0,0.0,51.18,0.0,23.2421299324,37.1594620855,23.5698599138,67.3964944227,-48.3018139058,12.06879697
677,29.25,0.32,68.89,0.0,0.0,64.99,0.0,18.8602460654,33.8589297798,17.1736322752,64.8504419341,-58.2587749388,20.8711087737
678,17.2,0.31,81.27,0.0,0.0,82.7,0.0,13.0117914283,28.7665701107,11.7612478254,60.5750608023,-73.6092530469,27.5511882878
679,50.0,12.0,0.0,0.0,0.0,0.0,0.0,35.3816644855,41.5697226257,54.8453202838,70.5732453516,-15.2075310779,-25.280558359
680,52.15,10.75,10.75,0.0,0.0,6.8,6.8,27.8302112761,33.8603438315,43.6620887078,64.8515674385,-18.0737439729,-22.3696939533
681,48.64,14.22,22.64,0.0,0.0,18.83,1.24,27.8326748064,36.137975083,37.038759459,66.6252133548,-25.7090200395,-10.6793835838
682,45.97,14.49,32.05,0.0,0.0,29.54,0.81,25.2203563648,34.4733792639,31.2239788187,65.3365864092,-30.8339849529,-4.42715304325
683,47.56,15.03,46.93,0.0,0.0,30.74,0.0,23.2200679575,32.6539334008,25.6956981889,63.8797119492,-33.2417552327,2.1587802286
684,43.26,14.96,58.23,0.0,0.03,42.69,0.0,20.5872887189,31.0065723988,20.5045139874,62.5131814618,-39.5828386479,9.62658055349
685,35.34,14.27,72.11,0.0,1.17,54.84,0.0,17.6135658453,29.2073229296,15.0448344369,60.9641670184,-48.048833348,19.2855915489
686,25.23,11.72,86.95,0.0,5.24,64.76,0.0,14.7747529606,26.1142320213,8.81817454325,58.1453196876,-52.0408364922,32.9250281194
687,16.8,8.0,100.0,0.0,10.92,72.43,0.0,12.3437607057,23.0961814372,4.63267902105,55.1712701945,-54.7832254387,46.125142359
688,46.4,19.33,0.34,0.0,0.0,0.0,18.85,25.2484727794,26.323728789,44.7895948479,58.3430643694,-0.570713448293,-34.9719117351
689,48.64,22.64,14.22,0.0,0.0,1.24,18.83,22.5085994786,24.0957257219,36.2684247982,56.1835094412,-3.27854058411,-27.613226207
690,54.3,27.2,27.2,0.0,0.0,7.62,7.62,21.3388185134,25.4348239044,31.2434708774,57.4966539536,-14.3669540379,-17.9743743473
691,52.33,31.11,38.88,0.0,0.0,16.46,0.23,21.8291204168,27.1863170304,26.0319413329,59.1463887563,-19.1790945691,-6.59087617996
692,52.19,29.08,52.19,0.0,1.74,19.78,1.74,20.7037933448,26.7552278449,21.4459876457,58.7470757928,-22.7869745778,1.23753653678
693,49.74,30.07,62.84,0.0,1.89,30.13,0.0,18.958207899,25.5343512699,17.2130121193,57.5923941858,-26.4724523987,8.26670735144
694,44.98,27.24,77.24,0.0,6.41,35.47,0.0,18.3717614297,24.7401826027,11.4067773765,56.8213886153,-26.1784492235,22.1396474021
695,37.99,24.3,90.95,0.0,11.12,42.55,0.0,17.4054921575,23.7257614761,6.15323055405,55.8121687159,-26.9634865319,39.6303752032
696,32.84,23.84,100.0,0.0,11.86,53.23,0.0,15.0238406298,21.7803976076,4.28580145967,53.7932234701,-31.7866238318,45.7104353321
697,38.76,34.02,0.34,0.0,0.0,0.0,28.73,21.0676576188,18.666143072,35.8737763857,50.2942994995,15.3911838272,-37.2134583408
698,45.97,32.05,14.49,0.0,0.0,0.81,29.54,17.6907550102,16.3167930622,29.5716149492,47.38739796,10.8855353313,-32.7758085169
699,52.33,38.88,31.11,0.0,0.0,0.23,16.46,18.6517448257,18.4098453884,25.1443053263,49.9894795194,4.72361152558,-20.8132006473
700,55.39,42.39,42.39,1.22,0.0,7.4,7.4,18.2038913918,19.6798848423,22.1313833921,51.4733345287,-4.00547162723,-12.6488842352
701,55.77,43.66,55.76,1.87,1.06,11.0,1.05,20.3078814264,24.0418105521,20.6984415609,56.1296313869,-13.4256170124,-1.77470802072
702,53.83,41.79,67.85,1.52,5.47,16.67,0.0,18.4560932609,21.7395823356,15.1702662569,53.7495999835,-12.4984329455,6.53237724743
703,51.46,39.95,81.76,0.0,10.08,20.62,0.0,17.7718302257,20.5954096987,10.345670766,52.5038217748,-10.7346641215,18.0071641916
704,47.11,33.84,93.65,0.0,19.75,26.16,0.0,17.6382616506,19.6600551819,5.3544689613,51.4506646308,-6.90983162264,35.9232945933
705,44.2,31.7,100.0,0.0,23.28,32.07,0.0,16.8710830533,18.5652644337,3.708941484,50.1746575274,-5.58596071251,42.9821127121
706,44.31,44.92,0.37,0.0,0.0,0.0,34.9,16.2499740798,13.1165636372,31.1297538239,42.938355336,22.1302330856,-42.899129438
707,47.48,47.51,15.26,0.0,0.0,0.0,30.33,15.1007792681,12.7152625772,25.8808839106,42.3310463461,18.0778014583,-35.3189786731
708,52.19,52.19,29.08,0.0,1.74,1.74,19.78,15.8404947455,14.084589026,22.7904352928,44.3539986714,13.6888041984,-26.1914217511
709,55.77,55.77,43.66,1.87,1.07,1.05,11.0,16.2594573669,15.3653839605,20.13122297,46.1306353792,8.42411896235,-17.8514595156
710,57.64,57.64,57.64,8.56,0.0,0.0,0.0,15.9702844803,16.435868914,15.737126383,47.5412194768,0.696643775325,-5.57095067304
711,53.75,53.73,67.92,10.59,8.77,8.76,0.0,15.5690376305,15.8081344656,11.7382503591,46.7217542265,1.90970939539,3.73431662833
712,49.82,49.82,79.83,13.01,13.34,13.34,0.0,15.3669739714,15.738783914,8.18314423933,46.629899309,1.1226465907,15.406162401
713,45.74,45.28,93.98,14.96,18.51,17.68,0.0,14.8145228276,15.2362897407,3.9759951284,45.9561463312,0.738548504768,34.0414632859
714,41.86,41.88,100.0,18.08,23.66,23.39,0.0,13.9749657648,14.1577206872,2.95251364427,44.4582774419,2.0375132368,38.3325091083
715,39.97,53.28,0.25,0.0,0.0,0.0,50.79,12.2685154481,9.15794627279,25.9345591064,36.2866342054,26.1029967304,-45.834256084
716,43.19,58.34,15.03,0.0,0.0,0.0,42.58,11.8092011917,9.07397926789,21.6971485446,36.1263421219,23.6156149107,-38.2600608759
717,49.74,62.84,30.07,0.0,1.89,0.0,30.13,12.9302740307,10.6490794845,19.1361330227,38.9830312071,18.9231625123,-28.0808734339
718,53.83,67.85,41.79,1.52,5.47,0.0,16.67,13.5243665354,11.4283909418,15.9868226863,40.2928217346,17.1384449605,-18.6738794575
719,53.73,67.91,53.76,10.59,8.77,0.0,8.78,12.9659239258,11.2039213471,12.1117626595,39.9218254609,15.1116167351,-9.08556575673
720,55.1,67.04,67.04,11.1,13.83,0.71,0.71,13.5708740022,11.7267104336,9.84031885491,40.7784313244,15.3427357586,-0.551844898378
721,50.1,62.21,80.33,13.65,18.01,9.86,0.0,13.2207138998,11.7514214105,6.80683275397,40.8182852443,12.9145654109,10.8978785679
722,45.52,57.3,93.94,15.54,24.11,10.79,0.0,13.8188805263,12.1994639353,3.26440276933,41.5313950378,13.6719452454,31.0427333665
723,42.13,49.96,100.0,20.06,33.77,10.65,0.0,14.1322081668,12.0853875235,2.42856362693,41.3515090271,16.4101112529,37.1309842233
724,29.25,68.89,0.32,0.0,0.0,0.0,64.99,8.45758537008,5.09666181818,19.8119168945,27.0083975763,36.7702088908,-50.1565671537
725,35.34,72.11,14.27,0.0,1.17,0.0,54.84,8.42594989679,5.31030576884,17.0523261056,27.6011387517,33.9379594904,-43.0720976337
726,44.98,77.24,27.24,0.0,6.41,0.0,35.47,11.5638624928,7.84168674724,15.3632299079,33.6509793296,32.5537528727,-28.6005778533
727,51.46,81.76,39.95,0.0,10.08,0.0,20.62,11.8745318162,7.74924150524,12.2624127238,33.4550966028,35.5866390743,-20.6707219786
728,49.82,79.83,49.82,13.01,13.34,0.0,13.34,11.6656581816,7.95608271028,9.60021944712,33.8912538947,32.2394755143,-11.6190099052
729,50.1,80.33,62.21,13.65,18.01,0.0,9.86,11.6367758282,7.92660617497,7.5219930732,33.8295635177,32.3011314726,-4.09983492131
730,52.17,78.11,78.11,14.63,20.92,1.14,1.14,12.5932630684,9.05719734747,5.50345231844,36.0941871748,29.1320753567,8.70800103955
731,46.53,74.23,92.63,16.78,20.3,8.07,0.0,12.413038217,9.51190055198,3.07588388988,36.9517628322,24.2196724799,24.4847839422
732,41.86,75.75,100.0,18.04,18.91,13.24,0.0,12.2048518176,9.32726733474,2.25817990821,36.606910514,24.2867546933,30.4299071924
733,17.2,81.27,0.31,0.0,0.0,0.0,82.7,4.57340335338,2.26153911647,13.883983599,16.8039411309,39.5903068651,-53.8573993768
734,25.23,86.95,11.72,0.0,5.24,0.0,64.76,6.00338974596,3.25037326247,11.9025042972,21.0199420715,38.5986383064,-41.0638877594
735,37.99,90.95,24.3,0.0,11.12,0.0,42.55,8.8971094676,5.15699828798,10.6773040432,27.177449507,39.8249894684,-26.7173735464
736,47.45,93.76,34.26,0.0,19.11,0.0,24.6,10.0892962987,5.8360617224,8.70183440017,28.9950371453,41.6621694189,-16.9148333279
737,45.28,93.98,45.74,14.97,17.68,0.0,18.46,9.64844433713,5.60457952535,6.51810082752,28.3920977245,40.7782081136,-9.27771925797
738,45.52,93.94,57.3,15.54,24.11,0.0,10.79,10.3360045591,5.98496840038,5.4109268501,29.3745094803,41.9314549474,-2.42053377971
739,46.53,92.63,74.23,16.78,20.3,0.0,8.07,10.2664563801,6.15286194816,4.5604440667,29.7948927446,39.5855425062,2.77289892486
740,49.74,89.62,89.62,20.35,17.24,0.0,0.0,10.8255601904,7.04373353577,3.37772035197,31.9062631023,34.710867478,13.6680723172
