SAMPLE_ID,INK_1,INK_2,INK_3,INK_4,INK_5,INK_6,INK_7,XYZ_X,XYZ_Y,XYZ_Z,LAB_L,LAB_A,LAB_B
1593,10.2,0.0,0.0,0.0,0.0,0.0,0.0,71.7517,75.5436,72.6908,89.647,-2.278,-9.594
1594,100.0,40.0,0.0,0.0,0.0,0.0,70.2,4.51873,3.1933,17.1571,20.802,21.639,-55.046
1595,0.0,100.0,40.0,40.0,0.0,100.0,40.0,1.34132,1.3189,1.46879,11.407,2.118,-4.972
1596,70.2,40.0,40.0,0.0,0.0,0.0,70.2,4.97179,4.00229,9.46074,23.679,15.072,-28.759
1597,100.0,40.0,0.0,40.0,0.0,0.0,100.0,1.41351,1.00837,4.64639,9.061,14.35,-33.457
1598,70.2,0.0,0.0,20.0,0.0,0.0,70.2,6.136,4.84413,18.4384,26.286,17.355,-48.47
1599,0.0,100.0,40.0,0.0,0.0,0.0,0.0,31.5781,16.0469,7.62186,47.036,72.941,18.266
1600,40.0,100.0,70.2,0.0,0.0,0.0,0.0,15.0766,8.17709,3.77944,34.349,52.348,15.243
1601,100.0,40.0,40.0,0.0,40.0,40.0,40.0,3.27998,3.36578,4.20966,21.453,0.573,-9.61
1602,100.0,40.0,0.0,40.0,0.0,0.0,0.0,4.49896,5.23715,13.1369,27.4,-7.064,-33.58
1603,100.0,70.2,40.0,0.0,70.2,0.0,0.0,4.66764,3.67057,2.64222,22.551,16.059,2.951
1604,0.0,100.0,40.0,70.2,0.0,0.0,0.0,5.09655,3.14384,1.91919,20.611,29.84,6.027
1605,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.565724,0.719255,0.49713,6.497,-5.16,1.816
1606,100.0,40.0,20.0,0.0,0.0,100.0,0.0,2.72275,6.23225,8.50166,29.991,-45.978,-14.475
1607,0.0,0.0,0.0,0.0,3.5,0.0,0.0,80.6007,81.5458,69.5799,92.374,3.877,-2.117
1608,0.0,0.0,40.0,100.0,0.0,0.0,0.0,1.82271,1.87297,1.23184,14.806,0.41,3.863
1609,100.0,0.0,70.2,0.0,0.0,70.2,0.0,4.40849,12.2049,7.77823,41.54,-69.227,8.176
1610,0.0,100.0,40.0,20.0,0.0,0.0,100.0,3.33539,1.79422,2.56674,14.368,32.019,-10.547
1611,20.0,0.0,70.2,0.0,0.0,0.0,70.2,11.5261,10.1481,7.84327,38.107,13.086,2.004
1612,40.0,40.0,100.0,40.0,100.0,0.0,40.0,7.03702,4.53774,0.565577,25.375,30.61,33.072
1613,0.0,0.0,100.0,40.0,40.0,0.0,0.0,23.1416,19.8569,2.00989,51.675,19.024,58.7
1614,0.0,0.0,100.0,20.0,0.0,40.0,0.0,22.5396,29.5431,4.22318,61.258,-25.0,58.94
1615,0.0,70.2,0.0,0.0,20.0,0.0,20.0,31.1242,19.2066,17.4315,50.928,54.506,-3.733
1616,0.0,40.0,0.0,40.0,100.0,100.0,0.0,4.6623,3.63157,0.958602,22.414,16.58,20.93
1617,100.0,0.0,40.0,40.0,40.0,0.0,0.0,4.36975,5.43805,5.03854,27.948,-11.166,-2.992
1618,40.0,100.0,0.0,0.0,40.0,100.0,40.0,2.53352,2.0707,2.05364,15.854,11.345,-3.478
1619,40.0,0.0,0.0,0.0,0.0,40.0,0.0,26.93,38.4063,45.239,68.319,-36.611,-18.329
1620,0.0,40.0,0.0,0.0,40.0,40.0,100.0,4.3991,2.79727,4.85479,19.213,26.883,-17.083
1621,0.0,100.0,40.0,0.0,100.0,0.0,0.0,33.4317,16.5438,1.18783,47.68,76.781,61.136
1622,40.0,100.0,40.0,40.0,0.0,100.0,0.0,1.36299,1.4536,1.65382,12.31,-1.13,-5.522
1623,0.0,40.0,0.0,20.0,0.0,100.0,0.0,5.31031,9.44482,9.4926,36.827,-37.469,-6.199
1624,30.2,0.0,0.0,0.0,0.0,0.0,0.0,54.2124,60.3536,69.1847,82.03,-9.863,-19.593
1625,20.0,20.0,20.0,20.0,0.0,0.0,0.0,31.1104,31.0561,25.4593,62.555,4.339,0.281
1626,70.2,40.0,100.0,0.0,0.0,0.0,40.0,6.45948,6.98117,2.90593,31.764,-2.809,16.789
1627,40.0,100.0,40.0,40.0,40.0,0.0,0.0,7.56931,4.48694,2.03662,25.22,36.419,12.832
1628,0.0,0.0,0.0,20.0,100.0,100.0,0.0,6.04607,5.41322,1.42771,27.881,9.5,23.923
1629,0.0,40.0,40.0,40.0,40.0,0.0,0.0,19.0247,13.8527,4.42437,44.021,32.374,28.06
1630,0.0,0.0,100.0,0.0,0.0,100.0,100.0,1.14412,1.31615,1.21213,11.388,-4.008,-1.766
1631,20.0,20.0,40.0,0.0,40.0,0.0,0.0,40.9563,33.773,11.8751,64.782,27.657,34.46
1632,20.0,40.0,70.2,0.0,0.0,0.0,0.0,36.2439,32.6604,10.5503,63.885,16.517,36.966
1633,0.0,40.0,40.0,0.0,0.0,100.0,100.0,1.37006,1.33848,2.74216,11.542,2.389,-16.821
1634,0.0,40.0,0.0,0.0,0.0,100.0,100.0,1.69885,1.51435,4.62233,12.699,6.404,-27.052
1635,0.0,0.0,0.0,40.0,100.0,40.0,0.0,13.1756,9.50556,1.68539,36.94,29.346,36.6
1636,100.0,40.0,0.0,40.0,100.0,40.0,0.0,4.07231,3.04192,1.19051,20.211,18.043,13.739
1637,70.2,0.0,0.0,0.0,0.0,40.0,100.0,3.3853,2.05844,12.5484,15.791,26.694,-51.952
1638,0.0,0.0,0.0,0.0,90.2,0.0,0.0,59.0185,39.6814,4.51071,69.242,57.109,71.057
1639,0.0,0.0,0.0,0.0,0.0,70.2,20.0,17.9198,27.0083,28.3746,58.982,-37.861,-10.853
1640,0.0,0.0,20.0,0.0,20.0,100.0,0.0,10.1968,20.4534,12.2816,52.346,-58.147,11.836
1641,0.0,100.0,0.0,0.0,20.0,0.0,20.0,24.6301,12.3544,9.19034,41.774,68.225,3.374
1642,0.0,70.2,40.0,0.0,100.0,0.0,0.0,39.0821,21.0133,1.44121,52.964,72.774,67.007
1643,20.0,100.0,40.0,0.0,0.0,70.2,0.0,5.19905,3.58245,3.84868,22.24,24.068,-6.069
1644,0.0,100.0,40.0,40.0,40.0,0.0,100.0,3.34673,2.10502,1.36334,16.029,25.044,4.278
1645,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.872235,0.777375,0.936309,7.022,4.949,-5.254
1646,40.0,40.0,40.0,0.0,100.0,0.0,0.0,23.5157,14.466,1.52849,44.894,49.918,52.066
1647,0.0,0.0,0.0,40.0,40.0,100.0,100.0,1.99842,1.67874,1.85014,13.702,9.318,-5.192
1648,70.2,0.0,20.0,0.0,0.0,40.0,0.0,15.4135,25.9968,30.0468,58.034,-47.751,-15.188
1649,40.0,0.0,40.0,0.0,70.2,0.0,0.0,30.5401,24.3384,5.71131,56.425,28.653,42.746
1650,40.0,40.0,40.0,100.0,0.0,0.0,0.0,1.36657,1.34754,1.113,11.604,2.019,-0.02
1651,40.0,0.0,40.0,0.0,0.0,0.0,70.2,10.0936,8.75947,15.2459,35.517,13.591,-25.101
1652,20.0,100.0,100.0,0.0,0.0,0.0,40.0,11.5594,6.37562,1.53176,30.341,46.797,26.937
1653,0.0,0.0,100.0,40.0,100.0,40.0,0.0,12.4624,8.93405,0.659085,35.857,29.281,49.379
1654,0.0,40.0,0.0,0.0,20.0,0.0,40.0,27.6815,19.6446,21.9641,51.433,39.186,-12.403
1655,100.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7821,23.2012,55.5924,55.279,-33.73,-52.453
1656,40.0,0.0,40.0,0.0,0.0,0.0,100.0,4.51049,2.71329,10.0079,18.857,29.913,-38.911
1657,100.0,100.0,40.0,0.0,40.0,100.0,0.0,1.92501,1.72304,1.59719,13.961,6.499,-2.048
1658,40.0,40.0,70.2,0.0,40.0,0.0,0.0,23.8949,18.8983,5.00082,50.568,27.131,36.205
1659,100.0,100.0,0.0,100.0,0.0,100.0,0.0,0.642711,0.761987,0.838055,6.883,-3.715,-3.863
1660,40.0,20.0,100.0,0.0,100.0,0.0,0.0,25.2036,16.2155,0.735444,47.256,47.039,67.591
1661,40.0,100.0,70.2,0.0,70.2,0.0,0.0,16.428,8.63307,1.32396,35.268,56.206,37.944
1662,20.0,0.0,100.0,0.0,0.0,0.0,100.0,3.90048,2.69814,2.27031,18.792,21.675,-0.398
1663,0.0,40.0,40.0,0.0,70.2,0.0,0.0,46.5707,29.6028,4.32094,61.31,59.067,58.461
1664,40.0,70.2,70.2,0.0,0.0,70.2,0.0,5.40008,6.29588,3.87001,30.147,-7.61,7.431
1665,20.0,40.0,100.0,0.0,70.2,0.0,0.0,32.6457,21.3044,1.42921,53.281,49.864,67.698
1666,20.0,40.0,70.2,0.0,0.0,0.0,40.0,18.0314,14.9022,7.41307,45.5,20.842,16.451
1667,40.0,100.0,20.0,0.0,100.0,0.0,0.0,17.6003,9.13137,1.23006,36.236,58.476,40.835
1668,0.0,100.0,40.0,0.0,0.0,100.0,0.0,2.36961,2.27814,2.85856,16.884,3.628,-8.508
1669,20.0,0.0,20.0,0.0,70.2,0.0,0.0,44.3725,33.7266,8.05827,64.745,37.989,47.105
1670,40.0,70.2,40.0,0.0,0.0,70.2,0.0,5.93054,6.76937,6.73175,31.276,-6.407,-5.24
1671,70.2,20.0,40.0,0.0,0.0,0.0,0.0,18.2766,23.8368,23.8436,55.924,-22.799,-8.23
1672,0.0,100.0,0.0,100.0,0.0,0.0,100.0,1.04989,0.781582,1.00908,7.06,11.426,-6.324
1673,40.0,100.0,40.0,20.0,0.0,0.0,0.0,10.6094,5.95948,4.92394,29.31,44.293,-0.042
1674,0.0,70.2,100.0,0.0,100.0,0.0,0.0,37.9738,20.3933,0.679042,52.279,72.195,77.316
1675,70.2,0.0,0.0,0.0,100.0,0.0,0.0,15.1838,11.0556,2.23434,39.674,30.032,35.926
1676,0.0,0.0,20.0,0.0,40.0,70.2,0.0,18.3575,23.2824,11.2324,55.362,-19.953,20.145
1677,70.2,0.0,0.0,20.0,0.0,70.2,0.0,7.71111,14.4383,18.9732,44.855,-46.886,-17.617
1678,100.0,70.2,40.0,0.0,40.0,0.0,0.0,4.50136,4.10236,5.2546,24.007,7.593,-10.897
1679,40.0,40.0,40.0,0.0,40.0,0.0,40.0,13.4821,9.94526,6.61803,37.744,27.862,6.403
1680,40.0,70.2,70.2,20.0,0.0,0.0,0.0,12.8227,9.72868,4.69637,37.351,25.254,15.045
1681,100.0,100.0,40.0,40.0,100.0,40.0,0.0,3.72226,2.556,0.821814,18.17,21.701,15.879
1682,100.0,100.0,40.0,40.0,0.0,0.0,40.0,1.40737,1.17184,2.40431,10.348,8.625,-16.122
1683,100.0,0.0,100.0,40.0,40.0,0.0,0.0,3.69647,4.79788,1.63661,26.151,-13.091,18.531
1684,100.0,40.0,40.0,40.0,40.0,0.0,40.0,2.75128,2.48552,2.78124,17.853,6.871,-6.244
1685,0.0,0.0,40.0,20.0,40.0,40.0,0.0,21.7615,22.2165,7.40154,54.256,1.595,31.594
1686,98.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4633,23.9732,56.0294,56.061,-33.221,-51.563
1687,20.0,40.0,20.0,0.0,0.0,0.0,100.0,5.24555,2.84666,10.287,19.419,36.789,-38.854
1688,0.0,0.0,0.0,0.0,40.0,70.2,0.0,18.8938,23.9214,14.4415,56.009,-19.968,12.27
1689,70.2,0.0,0.0,20.0,0.0,100.0,0.0,4.90567,11.3956,12.8795,40.239,-57.136,-10.731
1690,0.0,0.0,40.0,20.0,100.0,100.0,0.0,5.9203,5.2502,1.19139,27.436,10.031,26.184
1691,0.0,40.0,40.0,20.0,0.0,40.0,0.0,17.1464,17.815,10.261,49.271,-0.169,12.699
1692,0.0,100.0,40.0,20.0,70.2,0.0,0.0,21.7722,11.1872,1.68864,39.894,63.55,41.658
1693,0.0,0.0,0.0,100.0,100.0,0.0,0.0,4.12493,2.89393,0.577296,19.614,21.363,22.918
1694,70.2,0.0,0.0,0.0,0.0,40.0,40.0,10.1173,12.6187,28.314,42.183,-14.957,-39.717
1695,100.0,100.0,0.0,0.0,0.0,40.0,40.0,2.20407,1.65226,5.84714,13.545,14.553,-31.831
1696,40.0,0.0,100.0,0.0,40.0,40.0,40.0,8.98881,9.27635,2.08828,36.511,0.375,31.811
1697,0.0,70.2,40.0,20.0,70.2,0.0,0.0,25.6151,14.673,2.43152,45.183,57.705,43.707
1698,40.0,100.0,100.0,40.0,0.0,40.0,0.0,3.44732,2.49037,0.946978,17.875,18.705,13.288
1699,0.0,0.0,40.0,40.0,100.0,0.0,0.0,22.8577,15.1434,1.44204,45.83,42.942,54.697
1700,0.0,100.0,0.0,40.0,100.0,40.0,0.0,8.6803,5.02152,0.853281,26.796,39.626,30.209
1701,0.0,40.0,40.0,20.0,100.0,0.0,0.0,30.2235,17.953,1.46503,49.439,57.583,60.645
1702,100.0,100.0,40.0,40.0,40.0,40.0,0.0,2.31863,1.85117,1.55203,14.686,12.052,-0.287
1703,70.2,40.0,0.0,20.0,0.0,0.0,70.2,4.60243,3.28316,12.2634,21.144,21.271,-41.908
1704,0.0,70.2,0.0,0.0,20.0,0.0,100.0,6.11531,3.21208,7.30496,20.874,40.458,-25.57
1705,100.0,20.0,20.0,0.0,0.0,0.0,70.2,4.32931,3.63867,15.354,22.439,12.028,-47.918
1706,100.0,40.0,0.0,40.0,100.0,0.0,0.0,4.55892,3.3405,1.42284,21.359,19.771,12.737
1707,0.0,0.0,100.0,0.0,100.0,20.0,0.0,39.6002,26.346,0.783247,58.364,51.126,85.863
1708,40.0,40.0,0.0,0.0,40.0,40.0,100.0,3.48371,2.33366,4.51365,17.149,22.412,-18.775
1709,0.0,40.0,40.0,0.0,40.0,40.0,0.0,23.8921,20.0396,7.25788,51.882,21.455,28.084
1710,100.0,20.0,20.0,0.0,0.0,0.0,0.0,10.3708,15.5886,31.6093,46.43,-31.31,-37.629
1711,20.0,0.0,0.0,0.0,0.0,20.0,100.0,6.02505,3.25276,17.5931,21.029,38.804,-55.65
1712,100.0,40.0,70.2,0.0,0.0,0.0,100.0,1.3502,1.11915,3.21869,9.947,8.676,-23.099
1713,100.0,40.0,100.0,0.0,40.0,0.0,40.0,3.37104,3.47257,1.65562,21.845,0.369,10.898
1714,0.0,0.0,40.0,40.0,40.0,0.0,100.0,3.51854,2.34318,2.49549,17.194,22.767,-5.087
1715,0.0,70.2,100.0,0.0,0.0,0.0,70.2,9.93482,6.15411,1.90849,29.798,37.0,21.973
1716,40.0,100.0,0.0,0.0,40.0,0.0,0.0,16.9356,8.86651,6.39157,35.726,57.058,3.919
1717,94.9,0.0,0.0,0.0,0.0,0.0,0.0,17.5598,25.2044,56.7094,57.274,-32.423,-50.18
1718,40.0,100.0,0.0,40.0,0.0,40.0,100.0,1.47159,1.01794,2.09186,9.14,15.663,-15.414
1719,20.0,100.0,20.0,0.0,0.0,0.0,100.0,3.84671,1.94838,4.41026,15.214,36.305,-21.527
1720,0.0,100.0,0.0,0.0,40.0,100.0,40.0,2.90713,2.32311,2.15621,17.099,12.953,-2.288
1721,100.0,40.0,40.0,0.0,40.0,40.0,0.0,4.25097,5.42359,5.77948,27.909,-12.628,-6.745
1722,0.0,0.0,70.2,0.0,0.0,40.0,0.0,36.7596,48.9577,12.8754,75.425,-31.521,49.946
1723,100.0,0.0,70.2,0.0,40.0,0.0,0.0,6.71954,10.3469,6.30033,38.458,-28.973,9.037
1724,0.0,20.0,40.0,0.0,0.0,0.0,100.0,6.16562,3.48939,9.11144,21.906,36.555,-30.605
1725,70.2,100.0,20.0,0.0,0.0,0.0,40.0,5.30921,3.19174,6.81474,20.796,31.617,-23.664
1726,100.0,0.0,0.0,40.0,40.0,40.0,0.0,3.99854,5.0335,6.62925,26.83,-11.545,-12.463
1727,100.0,20.0,70.2,0.0,0.0,0.0,70.2,2.55601,2.92353,5.4748,19.735,-4.945,-19.363
1728,100.0,0.0,70.2,20.0,0.0,40.0,0.0,4.21033,9.6338,6.79788,37.177,-53.141,4.651
1729,0.0,40.0,70.2,0.0,0.0,100.0,0.0,5.69349,11.5409,4.70638,40.477,-48.732,20.38
1730,0.0,100.0,100.0,40.0,40.0,0.0,40.0,7.5936,4.37714,0.745514,24.881,38.109,28.825
1731,100.0,0.0,40.0,40.0,0.0,40.0,0.0,3.52973,6.70642,7.59588,31.129,-37.122,-9.057
1732,100.0,70.2,70.2,0.0,0.0,0.0,70.2,1.82183,1.66201,3.26582,13.603,5.574,-17.125
1733,100.0,40.0,70.2,0.0,40.0,0.0,0.0,5.0304,6.11068,4.30895,29.69,-10.109,4.013
1734,40.0,100.0,40.0,40.0,0.0,0.0,40.0,4.1353,2.58981,2.72457,18.32,27.087,-4.997
1735,40.0,20.0,100.0,0.0,70.2,0.0,0.0,25.6754,18.9136,1.60842,50.586,34.668,60.973
1736,20.0,0.0,20.0,0.0,0.0,40.0,0.0,32.2511,44.5717,34.1946,72.609,-34.856,3.65
1737,40.0,0.0,40.0,40.0,0.0,100.0,100.0,0.919071,0.976249,1.82726,8.792,-0.848,-13.424
1738,70.2,0.0,0.0,40.0,0.0,0.0,0.0,11.0638,14.0091,22.3109,44.246,-16.713,-25.468
1739,20.0,0.0,0.0,0.0,0.0,100.0,100.0,1.91914,1.73636,6.35451,14.038,6.029,-33.309
1740,0.0,40.0,40.0,0.0,0.0,0.0,0.0,52.1231,43.7678,22.2471,72.073,27.684,22.633
1741,40.0,0.0,40.0,40.0,100.0,40.0,0.0,8.33563,6.23916,1.26464,30.008,22.775,29.64
1742,100.0,100.0,0.0,0.0,100.0,0.0,0.0,4.84966,3.1179,1.3086,20.51,27.195,12.695
1743,0.0,40.0,0.0,0.0,70.2,0.0,0.0,47.8732,30.4505,7.66917,62.041,59.54,43.95
1744,70.2,20.0,100.0,0.0,0.0,70.2,0.0,5.68669,11.8527,3.50612,40.981,-50.982,28.446
1745,40.0,100.0,0.0,40.0,40.0,0.0,100.0,2.75507,1.85697,1.76591,14.718,20.454,-2.571
1746,70.2,70.2,100.0,40.0,0.0,0.0,0.0,4.19583,3.89285,1.57497,23.314,6.411,14.328
1747,100.0,40.0,40.0,0.0,0.0,0.0,0.0,6.88357,10.1802,16.9535,38.164,-26.045,-24.641
1748,60.0,0.0,0.0,0.0,0.0,0.0,0.0,33.7919,41.7757,63.8418,70.716,-21.255,-34.114
1749,100.0,0.0,0.0,0.0,0.0,70.2,0.0,7.5283,15.9296,26.7933,46.882,-57.339,-29.062
1750,70.2,0.0,100.0,0.0,0.0,0.0,0.0,17.7496,27.8302,5.71441,59.735,-42.013,48.438
1751,40.0,40.0,100.0,0.0,0.0,0.0,0.0,24.0804,23.6494,4.14899,55.735,5.67,49.855
1752,0.0,40.0,0.0,40.0,40.0,100.0,100.0,1.95249,1.65192,1.54323,13.543,8.943,-2.157
1753,20.0,20.0,20.0,0.0,0.0,70.2,0.0,14.8394,23.6771,19.4424,55.763,-41.374,0.188
1754,100.0,40.0,40.0,0.0,0.0,100.0,0.0,2.38159,5.77478,6.345,28.837,-47.649,-7.751
1755,70.2,100.0,70.2,0.0,0.0,40.0,0.0,4.01222,2.82189,2.67523,19.316,21.04,-2.89
1756,40.0,20.0,70.2,0.0,0.0,40.0,0.0,16.8734,23.7226,9.54586,55.809,-29.85,26.347
1757,100.0,0.0,40.0,0.0,0.0,0.0,40.0,6.39465,9.00764,18.067,35.999,-21.745,-30.903
1758,100.0,0.0,0.0,40.0,0.0,0.0,0.0,6.57223,9.30446,20.1652,36.564,-22.324,-34.426
1759,70.2,70.2,100.0,0.0,100.0,0.0,0.0,10.4229,6.34183,0.648294,30.259,38.79,39.931
1760,0.0,0.0,0.0,0.0,100.0,40.0,100.0,5.45817,3.46377,1.48067,21.813,28.996,12.829
1761,0.0,0.0,70.2,0.0,40.0,20.0,0.0,45.4667,42.1875,7.16989,71.0,14.175,61.407
1762,20.0,40.0,20.0,0.0,0.0,0.0,70.2,11.1762,7.57888,15.4344,33.09,32.193,-29.753
1763,70.2,40.0,70.2,20.0,0.0,0.0,0.0,8.93979,10.5483,6.48116,38.809,-9.943,8.838
1764,40.0,0.0,0.0,0.0,0.0,100.0,20.0,6.96549,14.8202,17.1072,45.387,-56.359,-12.543
1765,100.0,0.0,100.0,40.0,100.0,40.0,0.0,4.00348,3.18576,0.60999,20.773,14.634,24.299
1766,100.0,100.0,100.0,0.0,0.0,0.0,40.0,1.73793,1.50613,1.3386,12.647,7.618,-1.243
1767,100.0,40.0,0.0,0.0,0.0,40.0,0.0,6.74511,9.69371,23.5266,37.287,-23.665,-39.774
1768,40.0,40.0,100.0,40.0,0.0,0.0,40.0,5.15847,4.70661,1.69025,25.882,7.877,17.482
1769,20.0,40.0,40.0,0.0,100.0,0.0,0.0,33.4992,19.9972,1.54201,51.834,59.112,63.876
1770,100.0,0.0,0.0,0.0,0.0,40.0,20.0,8.34728,13.0417,31.0959,42.826,-32.372,-43.052
1771,0.0,100.0,40.0,0.0,0.0,40.0,100.0,2.69498,1.56752,2.51759,13.031,26.606,-12.448
1772,100.0,70.2,70.2,0.0,70.2,0.0,0.0,4.45324,3.53962,1.68931,22.087,15.225,10.949
1773,100.0,100.0,40.0,0.0,0.0,0.0,0.0,3.09241,2.21901,5.95826,16.597,18.355,-27.09
1774,0.0,40.0,0.0,0.0,70.2,0.0,100.0,6.72899,3.88068,3.30411,23.273,36.576,-0.718
1775,0.0,40.0,70.2,40.0,0.0,0.0,0.0,18.8385,16.1833,4.89658,47.214,17.658,30.972
1776,0.0,0.0,100.0,20.0,40.0,40.0,0.0,20.2733,20.4579,2.34572,52.351,2.702,56.801
1777,0.0,100.0,100.0,0.0,20.0,0.0,0.0,30.26,15.336,1.54762,46.091,72.151,53.91
1778,100.0,40.0,40.0,20.0,40.0,0.0,0.0,4.50149,4.9125,5.33348,26.484,-3.082,-7.024
1779,0.0,100.0,0.0,40.0,0.0,0.0,40.0,7.64321,4.27516,5.10801,24.561,39.954,-9.192
1780,40.0,100.0,0.0,0.0,40.0,40.0,0.0,8.8766,5.15505,4.55749,27.172,39.682,-1.739
1781,70.2,20.0,0.0,20.0,0.0,0.0,0.0,15.0189,17.4289,31.1806,48.796,-10.268,-32.89
1782,100.0,40.0,100.0,40.0,40.0,40.0,0.0,2.57547,2.84786,1.06134,19.424,-3.227,14.211
1783,40.0,100.0,40.0,40.0,0.0,100.0,100.0,0.776761,0.785899,1.08875,7.099,0.767,-7.439
1784,70.2,20.0,0.0,0.0,0.0,100.0,0.0,5.63593,12.6421,15.6404,42.219,-56.899,-14.52
1785,0.0,70.2,20.0,0.0,0.0,0.0,70.2,11.8363,6.89167,10.798,31.559,43.5,-19.551
1786,70.2,20.0,100.0,0.0,0.0,40.0,0.0,8.78166,15.1192,4.09503,45.797,-41.406,33.042
1787,40.0,40.0,0.0,0.0,0.0,100.0,100.0,1.47425,1.34989,4.32156,11.62,5.048,-27.215
1788,100.0,100.0,0.0,40.0,0.0,40.0,0.0,1.74467,1.50282,3.75455,12.626,7.878,-22.053
1789,20.0,100.0,100.0,0.0,70.2,0.0,0.0,22.9923,11.711,0.800866,40.753,65.432,55.184
1790,40.0,40.0,0.0,0.0,0.0,40.0,40.0,9.89036,9.48188,19.2437,36.896,6.055,-31.919
1791,0.0,100.0,0.0,0.0,0.0,0.0,20.0,24.8895,12.5408,12.8963,42.063,68.089,-7.633
1792,100.0,100.0,100.0,20.0,0.0,0.0,100.0,0.75462,0.718812,0.793962,6.493,2.485,-3.762
1793,0.0,0.0,40.0,40.0,100.0,100.0,40.0,4.22758,3.2686,0.938276,21.089,16.444,18.968
1794,100.0,20.0,70.2,0.0,0.0,0.0,100.0,1.46012,1.19089,3.7894,10.49,9.521,-25.956
1795,70.2,70.2,20.0,0.0,0.0,100.0,0.0,2.57572,4.14558,5.93025,24.147,-23.58,-13.942
1796,20.0,40.0,40.0,0.0,0.0,0.0,100.0,4.66228,2.69279,7.20821,18.769,32.291,-28.804
1797,0.0,0.0,20.0,0.0,70.2,40.0,0.0,30.3564,25.5339,6.29046,57.592,22.938,42.071
1798,40.0,0.0,0.0,40.0,0.0,100.0,0.0,4.24467,8.77018,8.49399,35.538,-45.599,-4.883
1799,20.0,20.0,100.0,0.0,0.0,0.0,70.2,9.48299,7.8256,2.78541,33.617,16.93,20.903
1800,40.0,0.0,0.0,0.0,0.0,70.2,100.0,2.79182,2.00243,9.4034,15.5,17.76,-42.664
1801,0.0,40.0,100.0,20.0,0.0,40.0,0.0,15.4724,16.0928,2.86339,47.096,-0.259,43.545
1802,100.0,100.0,0.0,0.0,70.2,0.0,0.0,4.30611,2.85849,2.73482,19.468,24.516,-3.098
1803,0.0,0.0,40.0,0.0,0.0,20.0,0.0,54.8006,64.1138,29.8642,84.025,-16.975,29.914
1804,70.2,0.0,0.0,0.0,40.0,0.0,0.0,20.1514,21.7091,25.1991,53.717,-3.783,-14.495
1805,0.0,100.0,0.0,20.0,40.0,0.0,0.0,21.7907,11.257,4.92248,40.01,63.136,18.414
1806,100.0,100.0,0.0,0.0,40.0,0.0,100.0,2.22541,1.57856,2.64939,13.099,16.932,-13.403
1807,0.0,0.0,0.0,0.0,0.0,0.0,25.1,53.1669,50.4621,58.3805,76.352,11.941,-19.004
1808,0.0,0.0,100.0,0.0,100.0,0.0,100.0,7.07341,4.22759,0.608703,24.41,35.129,30.594
1809,20.0,70.2,20.0,20.0,0.0,0.0,0.0,19.9327,13.832,12.9244,43.991,37.062,-4.387
1810,100.0,0.0,100.0,0.0,0.0,0.0,40.0,3.83209,7.2157,3.66002,32.293,-37.528,12.46
1811,40.0,0.0,0.0,40.0,0.0,40.0,40.0,5.59527,6.49272,11.2158,30.623,-7.384,-22.458
1812,100.0,0.0,0.0,20.0,100.0,0.0,0.0,5.58275,4.55817,2.06128,25.437,14.825,12.972
1813,40.0,100.0,20.0,0.0,0.0,40.0,0.0,8.20429,4.89275,6.80433,26.427,37.043,-13.911
1814,40.0,40.0,40.0,40.0,0.0,0.0,100.0,1.99302,1.41876,3.07637,12.082,16.177,-18.403
1815,100.0,40.0,100.0,40.0,0.0,0.0,0.0,2.48622,3.88602,2.00138,23.291,-21.642,9.844
1816,100.0,100.0,0.0,0.0,40.0,100.0,0.0,2.06186,1.83026,2.27761,14.57,7.015,-7.742
1817,100.0,0.0,0.0,40.0,40.0,0.0,0.0,5.12176,5.97369,9.07321,29.346,-7.502,-17.643
1818,40.0,100.0,0.0,40.0,0.0,100.0,0.0,1.49858,1.56914,2.3876,13.041,-0.398,-11.336
1819,0.0,100.0,100.0,70.2,0.0,100.0,0.0,1.03018,1.11967,0.592161,9.951,-1.733,5.977
1820,100.0,70.2,100.0,0.0,0.0,0.0,0.0,3.2136,4.31926,2.61934,24.7,-14.523,6.84
1821,40.0,20.0,0.0,0.0,0.0,0.0,40.0,20.327,17.8077,36.5129,49.262,16.279,-39.9
1822,100.0,0.0,40.0,40.0,100.0,40.0,0.0,4.20522,3.33862,1.19413,21.352,14.999,15.657
1823,0.0,0.0,100.0,0.0,100.0,0.0,40.0,27.6754,17.4313,0.723376,48.799,50.515,70.479
1824,0.0,0.0,100.0,40.0,0.0,100.0,0.0,4.37035,8.93663,2.00305,35.862,-45.27,31.502
1825,40.0,100.0,40.0,0.0,100.0,100.0,0.0,4.11012,2.80181,0.860387,19.232,22.8,17.047
1826,100.0,40.0,0.0,0.0,40.0,100.0,0.0,2.97791,4.36142,5.44502,24.832,-19.126,-10.428
1827,100.0,40.0,100.0,40.0,100.0,0.0,0.0,4.24438,3.12277,0.589456,20.529,19.091,24.266
1828,0.0,0.0,0.0,0.0,40.0,40.0,0.0,34.886,35.67,20.0903,66.267,1.686,16.941
